,V_2,V_5,V_9,V_12,V_15,V_19,V_28,V_31,V_39,V_8_no,V_10_no,V_14_no
29033,1.2406226724909457,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.5392311643226888,-0.09951229971554551,-0.003300752712744759,1,1,1
29035,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,1.5508963735266503,-0.09951229971554551,1.427766644471775,1,1,1
29038,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-0.7579822765000025,-0.6871359062934055,0.33152278290974574,0.712232945879515,1,1,0
29039,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.6715669860859617,-1.392617547591419,1.427766644471775,1,0,1
29041,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.395218652403833,-1.392617547591419,-0.003300752712744759,1,1,0
29043,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.18503822960334082,0.7625578655350369,-0.003300752712744759,1,1,1
29047,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.6715669860859617,1.1935929481603282,-1.4343681498972645,1,1,1
29048,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.41467980266313786,-1.392617547591419,-1.4343681498972645,1,1,1
29049,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,3.6917664057321575,1.1894283279499593,0.29759829682741906,-0.5305473823408368,1.427766644471775,0,1,0
29054,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.6209679954117691,-1.8236526302167104,1.427766644471775,1,1,0
29056,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,1.6711360607672916,0.07662226826426684,4.602404734185648,2.0556631134109105,-0.003300752712744759,0,1,0
29060,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.975160930131117,-1.8236526302167104,-0.7188344513050046,1,0,0
29063,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.18503822960334082,-1.392617547591419,1.427766644471775,1,0,1
29064,1.2406226724909457,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,0.633025298107113,-0.7027048265008494,0.7625578655350369,1.427766644471775,1,1,0
29065,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.753303817175042,0.7625578655350369,1.427766644471775,1,1,1
29070,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.2015792466571563,-0.5859379249450204,-0.5305473823408368,1.427766644471775,1,1,0
29072,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.994307476110532,-1.392617547591419,1.427766644471775,1,1,0
29074,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-0.4797807615785794,-0.7766571974862078,-0.5305473823408368,0.712232945879515,1,1,1
29076,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.5898301549968814,-0.5305473823408368,-0.7188344513050046,1,1,1
29078,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.753303817175042,-0.5305473823408368,-1.4343681498972645,1,1,1
29081,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.7458313577928055,0.2314303859457826,0.7625578655350369,-1.4343681498972645,0,1,0
29083,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-1.0361837914214256,-0.6793514461896836,-0.5305473823408368,-0.7188344513050046,1,1,1
29084,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.6598902959303787,0.7625578655350369,0.712232945879515,1,1,0
29087,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.8000105777973736,-0.5305473823408368,-0.003300752712744759,1,1,1
29089,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.4797807615785794,-0.4419254130261646,0.7625578655350369,0.712232945879515,1,1,1
29090,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,1.718262265756672,0.7625578655350369,1.427766644471775,1,1,1
29091,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.30180513115916985,0.33152278290974574,0.712232945879515,0,1,1
29092,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.6793514461896836,0.7625578655350369,-1.4343681498972645,1,1,1
29093,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,1.6711360607672916,-1.0361837914214256,-0.34851189178150144,0.7625578655350369,-0.003300752712744759,1,1,1
29095,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-0.7579822765000025,-0.6053990752043252,0.7625578655350369,0.712232945879515,1,1,0
29096,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,3.138926234685925,0.7625578655350369,-0.7188344513050046,0,1,0
29099,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-0.4797807615785794,-0.6248602254636301,-0.5305473823408368,-0.7188344513050046,1,1,0
29101,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,0.5817310906132697,0.7625578655350369,-1.4343681498972645,1,1,1
29104,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.6248602254636301,1.1935929481603282,0.712232945879515,1,1,0
29107,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.1894283279499593,-0.5470156244264107,-1.8236526302167104,1.427766644471775,0,1,0
29111,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,1.005984166266115,-1.392617547591419,1.427766644471775,1,1,1
29112,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.1894283279499593,-0.1889304596552018,0.7625578655350369,-1.4343681498972645,1,1,1
29113,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-1.0361837914214256,-0.7649805073306248,1.6246280307856193,0.712232945879515,1,1,1
29114,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.27845175084800405,1.1935929481603282,-0.003300752712744759,1,1,0
29117,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.044917947736346026,0.7625578655350369,-0.003300752712744759,1,0,0
29120,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.2015792466571563,-0.4419254130261646,-1.392617547591419,0.712232945879515,1,1,1
29126,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.399110882455694,-1.392617547591419,-0.003300752712744759,1,1,1
29130,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.05270240784006796,-0.5305473823408368,-0.7188344513050046,1,1,1
29131,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.9401308596643684,0.7625578655350369,-1.4343681498972645,1,1,1
29132,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,0.538916560042799,0.7625578655350369,1.427766644471775,1,1,0
29134,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.2356372202775334,1.1935929481603282,-1.4343681498972645,1,1,0
29135,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,-1.0361837914214256,-0.515877784011523,-1.8236526302167104,-0.003300752712744759,1,1,0
29138,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.15000815913659213,0.7625578655350369,-1.4343681498972645,1,1,0
29139,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.3524041218333624,-1.8236526302167104,1.427766644471775,1,1,1
29140,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,0.5505932501983819,-0.5305473823408368,1.427766644471775,1,1,1
29143,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,1.6711360607672916,0.9112268130285363,0.4299341185906919,-1.8236526302167104,-1.4343681498972645,1,1,1
29145,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.399110882455694,0.7625578655350369,1.427766644471775,1,1,0
29146,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,0.35482378318568997,-0.33294297157405756,-1.392617547591419,-1.4343681498972645,0,1,1
29148,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.2473139104331163,-0.5305473823408368,-0.003300752712744759,1,1,1
29150,-0.7123191364779888,1.3585778980806238,-5.085240909615234,1.5225286837275425,1.6711360607672916,1.1894283279499593,-0.21617607001822856,0.7625578655350369,0.712232945879515,0,1,1
29154,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.5314467042189669,-1.392617547591419,-0.7188344513050046,1,1,0
29157,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.7065970565527103,-1.8236526302167104,-0.7188344513050046,1,0,1
29165,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-0.7579822765000025,2.3371268440025657,0.7625578655350369,1.427766644471775,0,1,1
29169,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,1.6711360607672916,0.07662226826426684,0.013465503041568473,0.7625578655350369,-1.4343681498972645,1,1,1
29178,-0.7123191364779888,1.3585778980806238,-5.11734215465926,-0.3497303286512993,1.6711360607672916,0.9112268130285363,2.7224576191368017,-0.5305473823408368,-0.003300752712744759,0,1,0
29180,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,0.18472362532345102,-0.5305473823408368,0.712232945879515,1,1,0
29181,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.3173740513666137,-1.392617547591419,-1.4343681498972645,1,1,0
29182,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,0.5077787196279112,0.7625578655350369,-0.003300752712744759,1,1,1
29186,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,0.07184895381948297,-1.8236526302167104,-0.7188344513050046,1,0,1
29187,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.21617607001822856,-1.392617547591419,1.427766644471775,1,1,1
29189,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.633025298107113,-0.7143815166564323,0.33152278290974574,1.427766644471775,1,1,1
29191,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.35482378318568997,-0.4419254130261646,0.7625578655350369,1.427766644471775,1,0,1
29196,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,0.067956723767622,0.7625578655350369,0.712232945879515,1,1,1
29198,-0.7123191364779888,-0.2837414980846948,-5.090591117122571,1.054463930632832,1.6711360607672916,0.633025298107113,-0.28623621095172597,0.33152278290974574,1.427766644471775,1,1,0
29200,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.40300311250755494,0.7625578655350369,-0.003300752712744759,0,1,1
29201,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,0.14190909475298039,-0.5305473823408368,0.712232945879515,1,1,1
29206,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,1.6711360607672916,0.633025298107113,-0.38354196224825016,0.7625578655350369,-0.7188344513050046,1,0,1
29207,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,-0.09940916846239956,-0.09951229971554551,1.427766644471775,1,1,1
29208,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,1.718262265756672,-1.392617547591419,-0.7188344513050046,0,1,0
29209,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.1894283279499593,-0.6871359062934055,-0.5305473823408368,1.427766644471775,1,1,0
29210,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.07662226826426684,0.02903442324901234,1.1935929481603282,1.427766644471775,1,1,0
29212,1.2406226724909457,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.515877784011523,0.7625578655350369,1.427766644471775,1,1,1
29213,1.2406226724909457,1.3585778980806238,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.41467980266313786,-0.5305473823408368,0.712232945879515,1,1,0
29216,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,-0.7579822765000025,0.8113726636730667,-1.8236526302167104,-0.003300752712744759,1,1,0
29217,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,0.3404128273978897,-1.8236526302167104,-1.4343681498972645,1,1,1
29220,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.7416271270194591,-0.09951229971554551,-0.003300752712744759,1,1,1
29221,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,1.6910166553936452,-1.392617547591419,-0.7188344513050046,1,0,0
29227,-0.7123191364779888,-0.2837414980846948,-5.122692362166598,1.054463930632832,3.6917664057321575,0.07662226826426684,-0.7260582068120152,-1.392617547591419,0.712232945879515,1,1,0
29228,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,0.20418477558275586,0.7625578655350369,-1.4343681498972645,1,1,1
29229,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.40300311250755494,-0.5305473823408368,-0.7188344513050046,1,1,1
29233,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.9112268130285363,-0.6287524555154911,-1.8236526302167104,-0.003300752712744759,1,0,1
29234,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-1.0361837914214256,-0.7649805073306248,-0.5305473823408368,-0.7188344513050046,1,1,0
29236,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,-0.5664767746857156,-1.392617547591419,-1.4343681498972645,1,1,1
29239,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,1.6711360607672916,-0.7579822765000025,0.538916560042799,0.7625578655350369,1.427766644471775,1,0,0
29241,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.3874341923001111,-0.5305473823408368,1.427766644471775,1,1,0
29242,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-0.4797807615785794,0.08741787402692684,-0.5305473823408368,0.712232945879515,1,0,1
29243,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.6482136057747959,1.1935929481603282,0.712232945879515,1,1,1
29246,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.5586923145819936,-1.392617547591419,1.427766644471775,1,1,0
29248,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-0.7579822765000025,-0.5314467042189669,0.7625578655350369,0.712232945879515,1,0,1
29250,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.633025298107113,-0.6404291456710739,-1.392617547591419,-0.7188344513050046,1,0,0
29252,1.2406226724909457,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,-0.7579822765000025,-0.7416271270194591,0.7625578655350369,-1.4343681498972645,1,1,1
29256,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.7458313577928055,-0.26677506069242113,-0.09951229971554551,0.712232945879515,1,1,1
29262,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,-0.7579822765000025,-0.6676747560341008,0.7625578655350369,0.712232945879515,1,1,0
29264,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.8155794980048174,-1.392617547591419,1.427766644471775,1,0,1
29268,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.5225286837275425,-0.34949428419757467,-1.0361837914214256,-0.14611592908473117,-0.5305473823408368,-0.7188344513050046,1,1,1
29271,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.7416271270194591,1.1935929481603282,1.427766644471775,1,1,1
29273,1.2406226724909457,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.8583940285752881,-0.5305473823408368,0.712232945879515,1,1,0
29274,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.9670618657475053,0.33152278290974574,1.427766644471775,0,1,1
29277,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,0.02903442324901234,0.7625578655350369,-1.4343681498972645,1,1,0
29278,1.2406226724909457,1.3585778980806238,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-1.0361837914214256,-0.4263564928187208,0.7625578655350369,-0.7188344513050046,1,0,0
29280,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.4797807615785794,-0.4964166337522182,-0.5305473823408368,-1.4343681498972645,1,1,1
29283,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.07662226826426684,0.20029254553089487,-0.09951229971554551,0.712232945879515,1,1,1
29286,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,0.07662226826426684,-0.6131835353080471,0.7625578655350369,-1.4343681498972645,1,1,0
29289,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.37964973219638914,-0.5305473823408368,-0.003300752712744759,1,1,1
29290,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,1.6711360607672916,-0.4797807615785794,-0.6559980658785178,-1.8236526302167104,-0.7188344513050046,1,1,1
29293,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.7922261176936516,-0.5305473823408368,-0.003300752712744759,1,1,0
29295,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-1.0361837914214256,-0.5781534648412985,-1.392617547591419,-1.4343681498972645,1,1,0
29297,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.09940916846239956,-0.5305473823408368,0.712232945879515,1,1,1
29298,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.523662244115245,-0.09951229971554551,0.712232945879515,1,0,0
29302,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,3.6917664057321575,-1.0361837914214256,-0.22785276017381145,1.1935929481603282,-0.7188344513050046,1,1,0
29306,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.3757575021445282,-1.392617547591419,-1.4343681498972645,1,1,0
29308,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.5225286837275425,-0.34949428419757467,1.1894283279499593,0.7880192833619009,1.6246280307856193,-1.4343681498972645,0,1,0
29311,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.982945390234839,-0.5305473823408368,-0.003300752712744759,1,1,0
29313,-0.7123191364779888,-0.2837414980846948,-5.11734215465926,-0.8177950817460098,3.6917664057321575,0.07662226826426684,-0.30180513115916985,-1.392617547591419,-1.4343681498972645,1,1,0
29317,-0.7123191364779888,1.3585778980806238,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,1.570357523785955,1.1935929481603282,-1.4343681498972645,1,0,0
29319,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.2940206710554479,-1.392617547591419,0.712232945879515,1,1,0
29320,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,1.4676298428713825,-0.9167774793532025,-1.392617547591419,-0.003300752712744759,1,0,0
29321,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,1.4676298428713825,1.235625739325912,-1.8236526302167104,1.427766644471775,0,1,0
29322,-0.7123191364779888,1.3585778980806238,-5.1066417396445845,-0.3497303286512993,3.6917664057321575,-1.0361837914214256,1.819460247105057,1.1935929481603282,-0.7188344513050046,1,1,0
29324,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.07216355809937279,-0.5305473823408368,-1.4343681498972645,1,1,1
29325,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.7579822765000025,-0.515877784011523,0.7625578655350369,0.712232945879515,1,1,0
29326,-0.7123191364779888,-0.2837414980846948,-5.11734215465926,1.054463930632832,3.6917664057321575,-1.0361837914214256,0.22753815589392165,-0.5305473823408368,-1.4343681498972645,0,1,1
29328,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,-0.4797807615785794,-0.5353389342708278,-0.5305473823408368,-0.7188344513050046,1,1,0
29330,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,-1.0361837914214256,-0.41467980266313786,-0.5305473823408368,-0.7188344513050046,1,1,0
29333,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,1.6711360607672916,1.1894283279499593,1.0877209973551953,-0.5305473823408368,1.427766644471775,1,0,1
29334,-0.7123191364779888,-1.9260608942500133,0.19541390012712942,-0.8177950817460098,1.6711360607672916,-0.7579822765000025,-0.48473994359663525,0.7625578655350369,0.712232945879515,1,1,1
29335,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,-1.0361837914214256,0.4922097994204674,-0.5305473823408368,-1.4343681498972645,1,1,1
29336,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.35482378318568997,-0.3173740513666137,0.7625578655350369,0.712232945879515,1,1,1
29340,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.1470027219646527,1.1935929481603282,1.427766644471775,1,1,0
29343,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,1.1894283279499593,-0.01767233737331926,-1.392617547591419,-1.4343681498972645,1,1,1
29345,-0.7123191364779888,1.3585778980806238,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.7182737467082932,-1.8236526302167104,-1.4343681498972645,1,1,1
29347,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,0.5863991775381215,-0.34949428419757467,1.4676298428713825,-0.4224642627668598,1.1935929481603282,-0.7188344513050046,1,1,0
29349,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,1.054463930632832,-0.34949428419757467,0.9112268130285363,-0.07994801820309473,-1.8236526302167104,-0.003300752712744759,0,1,1
29354,-0.7123191364779888,-0.2837414980846948,-5.095941324629909,0.5863991775381215,1.6711360607672916,1.4676298428713825,0.4104729683313871,0.33152278290974574,-1.4343681498972645,0,1,0
29356,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.02934902752890216,-1.8236526302167104,-0.7188344513050046,1,1,1
29357,1.2406226724909457,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-1.0361837914214256,-0.6637825259822397,0.7625578655350369,-0.7188344513050046,1,1,0
29358,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.3497303286512993,-0.34949428419757467,0.9112268130285363,-0.6170757653599082,-0.5305473823408368,1.427766644471775,1,1,0
29359,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,0.35482378318568997,-0.7766571974862078,-0.5305473823408368,-0.003300752712744759,1,0,0
29360,-0.7123191364779888,-0.2837414980846948,-5.133392777181273,1.054463930632832,9.753657440626757,1.4676298428713825,-0.27455952079614304,-0.09951229971554551,-0.7188344513050046,0,1,0
29361,-0.7123191364779888,1.3585778980806238,0.19541390012712942,-0.8177950817460098,-0.34949428419757467,-0.7579822765000025,-0.7766571974862078,1.1935929481603282,0.712232945879515,1,1,1
29362,-0.7123191364779888,-0.2837414980846948,0.19541390012712942,-1.7539245879354308,-0.34949428419757467,0.35482378318568997,1.1577811382886927,-1.392617547591419,-0.7188344513050046,0,1,1
29366,1.2406226724909457,-0.2837414980846948,0.19541390012712942,-1.2858598348407202,-0.34949428419757467,-0.7579822765000025,-0.7143815166564323,0.7625578655350369,-0.003300752712744759,1,1,1
